010010,,01,01,23.2
010010,,01,02,18.7
010010,,01,03,14.2
010010,,01,04,14.8
010010,,01,05,14.9
010010,,01,06,26.4
010010,,01,07,22.5
010010,,01,08,15.0
010010,,01,09,17.6
010010,,01,10,17.6
010010,,01,11,15.8
010010,,01,12,12.6
010010,,01,13,15.1
010010,,01,14,17.8
010010,,01,15,14.7
